Año,Entidad,Municipio,Delitos_Totales,Delitos_Automovil,Porcentaje_Delitos_Auto,Nivel_Riesgo
2015,Zacatecas,Genaro Codina,58,5,8.62,MEDIO
2015,Zacatecas,General Enrique Estrada,45,5,11.11,ALTO
2015,Zacatecas,General Francisco R. Murguía,72,1,1.39,BAJO
2015,Zacatecas,General Pánfilo Natera,115,9,7.83,MEDIO
2015,Zacatecas,Guadalupe,3255,505,15.51,ALTO
2015,Zacatecas,Huanusco,24,0,0.00,BAJO
2015,Zacatecas,Jalpa,193,18,9.33,MEDIO
2015,Zacatecas,Jerez,676,104,15.38,ALTO
2015,Zacatecas,Jiménez del Teul,22,1,4.55,BAJO
2015,Zacatecas,Juan Aldama,148,21,14.19,ALTO
2015,Zacatecas,Juchipila,72,9,12.50,ALTO
2015,Zacatecas,Loreto,256,40,15.62,ALTO
2015,Zacatecas,Luis Moya,91,10,10.99,ALTO
2015,Zacatecas,Mazapil,69,2,2.90,BAJO
2015,Zacatecas,Melchor Ocampo,9,0,0.00,BAJO
2015,Zacatecas,Mezquital del Oro,3,0,0.00,BAJO
2015,Zacatecas,Miguel Auza,141,20,14.18,ALTO
2015,Zacatecas,Momax,26,1,3.85,BAJO
2015,Zacatecas,Monte Escobedo,61,3,4.92,BAJO
2015,Zacatecas,Morelos,109,9,8.26,MEDIO
2015,Zacatecas,Moyahua de Estrada,20,1,5.00,MEDIO
2015,Zacatecas,Nochistlán de Mejía,168,21,12.50,ALTO
2015,Zacatecas,Noria de Ángeles,44,4,9.09,MEDIO
2015,Zacatecas,Ojocaliente,375,38,10.13,ALTO
2015,Zacatecas,Pinos,195,29,14.87,ALTO
2015,Zacatecas,Pánuco,126,13,10.32,ALTO
2015,Zacatecas,Río Grande,518,63,12.16,ALTO
2015,Zacatecas,Sain Alto,90,14,15.56,ALTO
2015,Zacatecas,Santa María de la Paz,20,1,5.00,MEDIO
2015,Zacatecas,Sombrerete,455,50,10.99,ALTO
2015,Zacatecas,Susticacán,7,0,0.00,BAJO
2015,Zacatecas,Tabasco,40,2,5.00,MEDIO
2015,Zacatecas,Tepechitlán,67,1,1.49,BAJO
2015,Zacatecas,Tepetongo,36,2,5.56,MEDIO
2015,Zacatecas,Teúl de González Ortega,59,3,5.08,MEDIO
2015,Zacatecas,Tlaltenango de Sánchez Román,352,52,14.77,ALTO
2015,Zacatecas,Trancoso,205,9,4.39,BAJO
2015,Zacatecas,Trinidad García de la Cadena,15,1,6.67,MEDIO
2015,Zacatecas,Valparaíso,231,13,5.63,MEDIO
2015,Zacatecas,Vetagrande,67,8,11.94,ALTO
2015,Zacatecas,Villa García,48,6,12.50,ALTO
2015,Zacatecas,Villa González Ortega,29,3,10.34,ALTO
2015,Zacatecas,Villa Hidalgo,31,5,16.13,ALTO
2015,Zacatecas,Villa de Cos,157,7,4.46,BAJO
2015,Zacatecas,Villanueva,235,18,7.66,MEDIO
2015,Zacatecas,Zacatecas,4190,628,14.99,ALTO
2016,Aguascalientes,Aguascalientes,18798,3149,16.75,ALTO
2016,Aguascalientes,Asientos,299,27,9.03,MEDIO
2016,Aguascalientes,Calvillo,594,38,6.40,MEDIO
2016,Aguascalientes,Cosío,44,4,9.09,MEDIO
2016,Aguascalientes,El Llano,179,13,7.26,MEDIO
2016,Aguascalientes,Jesús María,1515,93,6.14,MEDIO
2016,Aguascalientes,Pabellón de Arteaga,697,25,3.59,BAJO
2016,Aguascalientes,Rincón de Romos,734,17,2.32,BAJO
2016,Aguascalientes,San Francisco de los Romo,764,95,12.43,ALTO
2016,Aguascalientes,San José de Gracia,79,1,1.27,BAJO
2016,Aguascalientes,Tepezalá,26,2,7.69,MEDIO
2016,Baja California,Ensenada,13392,2002,14.95,ALTO
2016,Baja California,Mexicali,40707,5338,13.11,ALTO
2016,Baja California,Playas de Rosarito,3917,602,15.37,ALTO
2016,Baja California,Tecate,4399,694,15.78,ALTO
2016,Baja California,Tijuana,46694,7998,17.13,ALTO
2016,Baja California Sur,Comondú,1580,92,5.82,MEDIO
2016,Baja California Sur,La Paz,11437,1241,10.85,ALTO
2016,Baja California Sur,Loreto,511,7,1.37,BAJO
2016,Baja California Sur,Los Cabos,9400,468,4.98,BAJO
2016,Baja California Sur,Mulegé,1678,40,2.38,BAJO
2016,Campeche,Calakmul,26,1,3.85,BAJO
2016,Campeche,Calkiní,30,6,20.00,ALTO
2016,Campeche,Campeche,881,329,37.34,ALTO
2016,Campeche,Candelaria,60,20,33.33,ALTO
2016,Campeche,Carmen,991,289,29.16,ALTO
2016,Campeche,Champotón,67,24,35.82,ALTO
2016,Campeche,Escárcega,107,44,41.12,ALTO
2016,Campeche,Hecelchakán,19,0,0.00,BAJO
2016,Campeche,Hopelchén,17,0,0.00,BAJO
2016,Campeche,Palizada,21,0,0.00,BAJO
2016,Campeche,Tenabo,18,0,0.00,BAJO
2016,Chiapas,Acacoyagua,45,7,15.56,ALTO
2016,Chiapas,Acala,37,4,10.81,ALTO
2016,Chiapas,Acapetahua,104,20,19.23,ALTO
2016,Chiapas,Aldama,7,0,0.00,BAJO
2016,Chiapas,Altamirano,29,5,17.24,ALTO
2016,Chiapas,Amatenango de la Frontera,11,3,27.27,ALTO
2016,Chiapas,Amatenango del Valle,2,1,50.00,ALTO
2016,Chiapas,Amatán,19,2,10.53,ALTO
2016,Chiapas,Angel Albino Corzo,45,3,6.67,MEDIO
2016,Chiapas,Arriaga,252,29,11.51,ALTO
2016,Chiapas,Bejucal de Ocampo,3,1,33.33,ALTO
2016,Chiapas,Bella Vista,4,1,25.00,ALTO
2016,Chiapas,Benemérito de las Américas,19,0,0.00,BAJO
2016,Chiapas,Berriozábal,198,20,10.10,ALTO
2016,Chiapas,Bochil,74,7,9.46,MEDIO
2016,Chiapas,Cacahoatán,143,12,8.39,MEDIO
2016,Chiapas,Catazajá,55,5,9.09,MEDIO
2016,Chiapas,Chalchihuitán,16,0,0.00,BAJO
2016,Chiapas,Chamula,34,1,2.94,BAJO
2016,Chiapas,Chanal,17,1,5.88,MEDIO
2016,Chiapas,Chapultenango,16,0,0.00,BAJO
2016,Chiapas,Chenalhó,70,0,0.00,BAJO
2016,Chiapas,Chiapa de Corzo,557,76,13.64,ALTO
2016,Chiapas,Chiapilla,6,0,0.00,BAJO
2016,Chiapas,Chicoasén,19,0,0.00,BAJO
2016,Chiapas,Chicomuselo,22,3,13.64,ALTO
2016,Chiapas,Chilón,104,9,8.65,MEDIO
2016,Chiapas,Cintalapa,216,41,18.98,ALTO
2016,Chiapas,Coapilla,4,0,0.00,BAJO
2016,Chiapas,Comitán de Domínguez,669,135,20.18,ALTO
2016,Chiapas,Copainalá,32,3,9.38,MEDIO
2016,Chiapas,El Bosque,13,2,15.38,ALTO
2016,Chiapas,El Porvenir,6,0,0.00,BAJO
2016,Chiapas,Escuintla,137,23,16.79,ALTO
2016,Chiapas,Francisco León,7,0,0.00,BAJO
2016,Chiapas,Frontera Comalapa,128,28,21.88,ALTO
2016,Chiapas,Frontera Hidalgo,77,9,11.69,ALTO
2016,Chiapas,Huehuetán,163,22,13.50,ALTO
2016,Chiapas,Huitiupán,12,0,0.00,BAJO
2016,Chiapas,Huixtla,477,66,13.84,ALTO
2016,Chiapas,Huixtán,28,6,21.43,ALTO
2016,Chiapas,Ixhuatán,11,3,27.27,ALTO
2016,Chiapas,Ixtacomitán,21,4,19.05,ALTO
2016,Chiapas,Ixtapa,43,11,25.58,ALTO
2016,Chiapas,Ixtapangajoya,7,0,0.00,BAJO
2016,Chiapas,Jiquipilas,51,13,25.49,ALTO
2016,Chiapas,Jitotol,46,1,2.17,BAJO
2016,Chiapas,Juárez,80,24,30.00,ALTO
2016,Chiapas,La Concordia,51,0,0.00,BAJO
2016,Chiapas,La Grandeza,4,0,0.00,BAJO
2016,Chiapas,La Independencia,17,3,17.65,ALTO
2016,Chiapas,La Libertad,5,0,0.00,BAJO
2016,Chiapas,La Trinitaria,62,10,16.13,ALTO
2016,Chiapas,Larráinzar,15,0,0.00,BAJO
2016,Chiapas,Las Margaritas,127,17,13.39,ALTO
2016,Chiapas,Las Rosas,23,3,13.04,ALTO
2016,Chiapas,Mapastepec,174,31,17.82,ALTO
2016,Chiapas,Maravilla Tenejapa,5,0,0.00,BAJO
2016,Chiapas,Marqués de Comillas,9,1,11.11,ALTO
2016,Chiapas,Mazapa de Madero,2,1,50.00,ALTO
2016,Chiapas,Mazatán,110,17,15.45,ALTO
2016,Chiapas,Metapa,27,1,3.70,BAJO
2016,Chiapas,Mitontic,1,0,0.00,BAJO
2016,Chiapas,Montecristo de Guerrero,2,0,0.00,BAJO
2016,Chiapas,Motozintla,103,27,26.21,ALTO
2016,Chiapas,Nicolás Ruíz,2,0,0.00,BAJO
2016,Chiapas,Ocosingo,375,59,15.73,ALTO
2016,Chiapas,Ocotepec,7,0,0.00,BAJO
2016,Chiapas,Ocozocoautla de Espinosa,239,26,10.88,ALTO
2016,Chiapas,Ostuacán,57,9,15.79,ALTO
2016,Chiapas,Osumacinta,5,0,0.00,BAJO
2016,Chiapas,Oxchuc,126,9,7.14,MEDIO
2016,Chiapas,Palenque,442,95,21.49,ALTO
2016,Chiapas,Pantelhó,26,0,0.00,BAJO
2016,Chiapas,Pantepec,10,0,0.00,BAJO
2016,Chiapas,Pichucalco,187,22,11.76,ALTO
2016,Chiapas,Pijijiapan,162,20,12.35,ALTO
2016,Chiapas,Pueblo Nuevo Solistahuacán,69,2,2.90,BAJO
2016,Chiapas,Rayón,14,5,35.71,ALTO
2016,Chiapas,Reforma,557,118,21.18,ALTO
2016,Chiapas,Sabanilla,12,0,0.00,BAJO
2016,Chiapas,Salto de Agua,18,1,5.56,MEDIO
2016,Chiapas,San Andrés Duraznal,3,0,0.00,BAJO
2016,Chiapas,San Cristóbal de las Casas,1232,235,19.07,ALTO
2016,Chiapas,San Fernando,79,5,6.33,MEDIO
2016,Chiapas,San Juan Cancuc,16,0,0.00,BAJO
2016,Chiapas,San Lucas,8,0,0.00,BAJO
2016,Chiapas,Santiago el Pinar,12,0,0.00,BAJO
2016,Chiapas,Siltepec,11,0,0.00,BAJO
2016,Chiapas,Simojovel,71,1,1.41,BAJO
2016,Chiapas,Sitalá,4,0,0.00,BAJO
2016,Chiapas,Socoltenango,12,1,8.33,MEDIO
2016,Chiapas,Solosuchiapa,13,0,0.00,BAJO
2016,Chiapas,Soyaló,19,5,26.32,ALTO
2016,Chiapas,Suchiapa,45,4,8.89,MEDIO
2016,Chiapas,Suchiate,551,39,7.08,MEDIO
2016,Chiapas,Sunuapa,5,1,20.00,ALTO
2016,Chiapas,Tapachula,4956,394,7.95,MEDIO
2016,Chiapas,Tapalapa,7,0,0.00,BAJO
2016,Chiapas,Tapilula,26,5,19.23,ALTO
2016,Chiapas,Tecpatán,91,16,17.58,ALTO
2016,Chiapas,Tenejapa,36,2,5.56,MEDIO
2016,Chiapas,Teopisca,53,10,18.87,ALTO
2016,Chiapas,Tila,45,3,6.67,MEDIO
2016,Chiapas,Tonalá,252,64,25.40,ALTO
2016,Chiapas,Totolapa,1,0,0.00,BAJO
2016,Chiapas,Tumbalá,34,0,0.00,BAJO
2016,Chiapas,Tuxtla Chico,220,27,12.27,ALTO
2016,Chiapas,Tuxtla Gutiérrez,6324,747,11.81,ALTO
2016,Chiapas,Tuzantán,73,10,13.70,ALTO
2016,Chiapas,Tzimol,12,3,25.00,ALTO
2016,Chiapas,Unión Juárez,18,0,0.00,BAJO
2016,Chiapas,Venustiano Carranza,78,16,20.51,ALTO
2016,Chiapas,Villa Comaltitlán,94,24,25.53,ALTO
2016,Chiapas,Villa Corzo,126,8,6.35,MEDIO
2016,Chiapas,Villaflores,390,22,5.64,MEDIO
2016,Chiapas,Yajalón,68,5,7.35,MEDIO
2016,Chiapas,Zinacantán,23,2,8.70,MEDIO
2016,Chihuahua,Ahumada,129,1,0.78,BAJO
2016,Chihuahua,Aldama,435,18,4.14,BAJO
2016,Chihuahua,Allende,68,1,1.47,BAJO
2016,Chihuahua,Aquiles Serdán,53,0,0.00,BAJO
2016,Chihuahua,Ascensión,132,5,3.79,BAJO
2016,Chihuahua,Bachíniva,18,0,0.00,BAJO
2016,Chihuahua,Balleza,75,2,2.67,BAJO
2016,Chihuahua,Batopilas de Manuel Gómez Morín,37,0,0.00,BAJO
2016,Chihuahua,Bocoyna,353,13,3.68,BAJO
2016,Chihuahua,Buenaventura,141,2,1.42,BAJO
2016,Chihuahua,Camargo,1048,24,2.29,BAJO
2016,Chihuahua,Carichí,46,1,2.17,BAJO
2016,Chihuahua,Casas Grandes,119,3,2.52,BAJO
2016,Chihuahua,Chihuahua,17045,1711,10.04,ALTO
2016,Chihuahua,Chínipas,21,0,0.00,BAJO
2016,Chihuahua,Coronado,6,0,0.00,BAJO
2016,Chihuahua,Coyame del Sotol,6,0,0.00,BAJO
2016,Chihuahua,Cuauhtémoc,2350,65,2.77,BAJO
2016,Chihuahua,Cusihuiriachi,59,1,1.69,BAJO
2016,Chihuahua,Delicias,2623,137,5.22,MEDIO
2016,Chihuahua,Dr. Belisario Domínguez,30,1,3.33,BAJO
2016,Chihuahua,El Tule,5,0,0.00,BAJO
2016,Chihuahua,Galeana,21,0,0.00,BAJO
2016,Chihuahua,Gran Morelos,55,3,5.45,MEDIO
2016,Chihuahua,Guachochi,467,10,2.14,BAJO
2016,Chihuahua,Guadalupe,25,1,4.00,BAJO
2016,Chihuahua,Guadalupe y Calvo,263,2,0.76,BAJO
2016,Chihuahua,Guazapares,44,1,2.27,BAJO
2016,Chihuahua,Guerrero,297,7,2.36,BAJO
2016,Chihuahua,Gómez Farías,19,0,0.00,BAJO
2016,Chihuahua,Hidalgo del Parral,2496,56,2.24,BAJO
2016,Chihuahua,Huejotitán,12,0,0.00,BAJO
2016,Chihuahua,Ignacio Zaragoza,16,0,0.00,BAJO
2016,Chihuahua,Janos,49,3,6.12,MEDIO
2016,Chihuahua,Jiménez,578,25,4.33,BAJO
2016,Chihuahua,Julimes,45,0,0.00,BAJO
2016,Chihuahua,Juárez,25604,1788,6.98,MEDIO
2016,Chihuahua,La Cruz,18,1,5.56,MEDIO
2016,Chihuahua,López,14,0,0.00,BAJO
2016,Chihuahua,Madera,172,6,3.49,BAJO
2016,Chihuahua,Maguarichi,3,1,33.33,ALTO
2016,Chihuahua,Manuel Benavides,2,0,0.00,BAJO
2016,Chihuahua,Matachí,12,0,0.00,BAJO
2016,Chihuahua,Matamoros,17,0,0.00,BAJO
2016,Chihuahua,Meoqui,749,21,2.80,BAJO
2016,Chihuahua,Morelos,28,1,3.57,BAJO
2016,Chihuahua,Moris,8,0,0.00,BAJO
2016,Chihuahua,Namiquipa,111,3,2.70,BAJO
2016,Chihuahua,Nonoava,14,0,0.00,BAJO
2016,Chihuahua,Nuevo Casas Grandes,641,14,2.18,BAJO
2016,Chihuahua,Ocampo,61,2,3.28,BAJO
2016,Chihuahua,Ojinaga,89,13,14.61,ALTO
2016,Chihuahua,Praxedis G. Guerrero,37,2,5.41,MEDIO
2016,Chihuahua,Riva Palacio,47,1,2.13,BAJO
2016,Chihuahua,Rosales,196,7,3.57,BAJO
2016,Chihuahua,Rosario,10,0,0.00,BAJO
2016,Chihuahua,San Francisco de Borja,2,0,0.00,BAJO
2016,Chihuahua,San Francisco de Conchos,11,0,0.00,BAJO
2016,Chihuahua,San Francisco del Oro,65,2,3.08,BAJO
2016,Chihuahua,Santa Bárbara,143,3,2.10,BAJO
2016,Chihuahua,Santa Isabel,113,0,0.00,BAJO
2016,Chihuahua,Satevó,56,2,3.57,BAJO
2016,Chihuahua,Saucillo,365,4,1.10,BAJO
2016,Chihuahua,Temósachic,23,1,4.35,BAJO
2016,Chihuahua,Urique,54,1,1.85,BAJO
2016,Chihuahua,Uruachi,19,0,0.00,BAJO
2016,Chihuahua,Valle de Zaragoza,34,2,5.88,MEDIO
2016,Ciudad de México,Azcapotzalco,9509,1019,10.72,ALTO
2016,Ciudad de México,Benito Juárez,15275,1567,10.26,ALTO
2016,Ciudad de México,Coyoacán,12754,1194,9.36,MEDIO
2016,Ciudad de México,Cuajimalpa de Morelos,2657,108,4.06,BAJO
2016,Ciudad de México,Cuauhtémoc,28738,1296,4.51,BAJO
2016,Ciudad de México,Gustavo A. Madero,17766,2215,12.47,ALTO
2016,Ciudad de México,Iztacalco,7397,674,9.11,MEDIO
2016,Ciudad de México,Iztapalapa,27263,2614,9.59,MEDIO
2016,Ciudad de México,La Magdalena Contreras,2811,211,7.51,MEDIO
2016,Ciudad de México,Miguel Hidalgo,11766,810,6.88,MEDIO
2016,Ciudad de México,Milpa Alta,1080,86,7.96,MEDIO
2016,Ciudad de México,No Especificado,896,5,0.56,BAJO
2016,Ciudad de México,Tlalpan,11108,1004,9.04,MEDIO
2016,Ciudad de México,Tláhuac,3901,348,8.92,MEDIO
2016,Ciudad de México,Venustiano Carranza,9696,802,8.27,MEDIO
2016,Ciudad de México,Xochimilco,5947,604,10.16,ALTO
2016,Ciudad de México,Álvaro Obregón,11156,872,7.82,MEDIO
2016,Coahuila de Zaragoza,Abasolo,1,0,0.00,BAJO
2016,Coahuila de Zaragoza,Acuña,3047,23,0.75,BAJO
2016,Coahuila de Zaragoza,Allende,338,5,1.48,BAJO
2016,Coahuila de Zaragoza,Arteaga,474,31,6.54,MEDIO
2016,Coahuila de Zaragoza,Candela,8,0,0.00,BAJO
2016,Coahuila de Zaragoza,Castaños,433,7,1.62,BAJO
2016,Coahuila de Zaragoza,Cuatro Ciénegas,145,1,0.69,BAJO
2016,Coahuila de Zaragoza,Escobedo,12,0,0.00,BAJO
2016,Coahuila de Zaragoza,Francisco I. Madero,379,3,0.79,BAJO
2016,Coahuila de Zaragoza,Frontera,1440,32,2.22,BAJO
2016,Coahuila de Zaragoza,General Cepeda,156,0,0.00,BAJO
2016,Coahuila de Zaragoza,Guerrero,27,0,0.00,BAJO
2016,Coahuila de Zaragoza,Hidalgo,17,0,0.00,BAJO
2016,Coahuila de Zaragoza,Jiménez,41,0,0.00,BAJO
2016,Coahuila de Zaragoza,Juárez,3,0,0.00,BAJO
2016,Coahuila de Zaragoza,Lamadrid,6,0,0.00,BAJO
2016,Coahuila de Zaragoza,Matamoros,1120,9,0.80,BAJO
2016,Coahuila de Zaragoza,Monclova,5257,115,2.19,BAJO
2016,Coahuila de Zaragoza,Morelos,67,0,0.00,BAJO
2016,Coahuila de Zaragoza,Múzquiz,1155,9,0.78,BAJO
2016,Coahuila de Zaragoza,Nadadores,38,0,0.00,BAJO
2016,Coahuila de Zaragoza,Nava,279,6,2.15,BAJO
2016,Coahuila de Zaragoza,Ocampo,40,0,0.00,BAJO
2016,Coahuila de Zaragoza,Parras,664,4,0.60,BAJO
2016,Coahuila de Zaragoza,Piedras Negras,3358,40,1.19,BAJO
2016,Coahuila de Zaragoza,Progreso,15,0,0.00,BAJO
2016,Coahuila de Zaragoza,Ramos Arizpe,1683,34,2.02,BAJO
2016,Coahuila de Zaragoza,Sabinas,1421,20,1.41,BAJO
2016,Coahuila de Zaragoza,Sacramento,10,0,0.00,BAJO
2016,Coahuila de Zaragoza,Saltillo,15135,401,2.65,BAJO
2016,Coahuila de Zaragoza,San Buenaventura,277,2,0.72,BAJO
2016,Coahuila de Zaragoza,San Juan de Sabinas,815,17,2.09,BAJO
2016,Coahuila de Zaragoza,San Pedro,823,7,0.85,BAJO
2016,Coahuila de Zaragoza,Sierra Mojada,1,0,0.00,BAJO
2016,Coahuila de Zaragoza,Torreón,12224,490,4.01,BAJO
2016,Coahuila de Zaragoza,Viesca,50,0,0.00,BAJO
2016,Coahuila de Zaragoza,Villa Unión,56,2,3.57,BAJO
2016,Coahuila de Zaragoza,Zaragoza,227,2,0.88,BAJO
2016,Colima,Armería,274,36,13.14,ALTO
2016,Colima,Colima,3822,575,15.04,ALTO
2016,Colima,Comala,137,12,8.76,MEDIO
2016,Colima,Coquimatlán,165,20,12.12,ALTO
2016,Colima,Cuauhtémoc,215,19,8.84,MEDIO
2016,Colima,Ixtlahuacán,57,2,3.51,BAJO
2016,Colima,Manzanillo,2484,332,13.37,ALTO
2016,Colima,Minatitlán,37,4,10.81,ALTO
2016,Colima,Tecomán,1942,300,15.45,ALTO
2016,Colima,Villa de Álvarez,1744,216,12.39,ALTO
2016,Durango,Canatlán,186,1,0.54,BAJO
2016,Durango,Canelas,5,1,20.00,ALTO
2016,Durango,Coneto de Comonfort,5,0,0.00,BAJO
2016,Durango,Cuencamé,133,3,2.26,BAJO
2016,Durango,Durango,18772,776,4.13,BAJO
2016,Durango,El Oro,79,1,1.27,BAJO
2016,Durango,General Simón Bolívar,14,0,0.00,BAJO
2016,Durango,Guadalupe Victoria,369,4,1.08,BAJO
2016,Durango,Guanaceví,24,1,4.17,BAJO
2016,Durango,Gómez Palacio,7868,391,4.97,BAJO
2016,Durango,Hidalgo,3,1,33.33,ALTO
2016,Durango,Indé,1,0,0.00,BAJO
2016,Durango,Lerdo,2263,59,2.61,BAJO
2016,Durango,Mapimí,115,0,0.00,BAJO
2016,Durango,Mezquital,170,0,0.00,BAJO
2016,Durango,Nazas,52,2,3.85,BAJO
2016,Durango,Nombre de Dios,186,0,0.00,BAJO
2016,Durango,Nuevo Ideal,182,2,1.10,BAJO
2016,Durango,Ocampo,15,0,0.00,BAJO
2016,Durango,Otáez,5,0,0.00,BAJO
2016,Durango,Peñón Blanco,26,0,0.00,BAJO
2016,Durango,Poanas,154,0,0.00,BAJO
2016,Durango,Pueblo Nuevo,268,10,3.73,BAJO
2016,Durango,Pánuco de Coronado,100,0,0.00,BAJO
2016,Durango,Rodeo,90,0,0.00,BAJO
2016,Durango,San Bernardo,3,0,0.00,BAJO
2016,Durango,San Dimas,63,4,6.35,MEDIO
2016,Durango,San Juan de Guadalupe,2,0,0.00,BAJO
2016,Durango,San Juan del Río,109,0,0.00,BAJO
2016,Durango,San Luis del Cordero,0,0,0.00,BAJO
2016,Durango,San Pedro del Gallo,0,0,0.00,BAJO
2016,Durango,Santa Clara,25,2,8.00,MEDIO
2016,Durango,Santiago Papasquiaro,442,9,2.04,BAJO
2016,Durango,Súchil,39,1,2.56,BAJO
2016,Durango,Tamazula,73,8,10.96,ALTO
2016,Durango,Tepehuanes,74,1,1.35,BAJO
2016,Durango,Tlahualilo,29,2,6.90,MEDIO
2016,Durango,Topia,7,0,0.00,BAJO
2016,Durango,Vicente Guerrero,232,2,0.86,BAJO
2016,Guanajuato,Abasolo,1202,47,3.91,BAJO
2016,Guanajuato,Acámbaro,1067,41,3.84,BAJO
2016,Guanajuato,Apaseo el Alto,694,76,10.95,ALTO
2016,Guanajuato,Apaseo el Grande,1562,109,6.98,MEDIO
2016,Guanajuato,Atarjea,22,0,0.00,BAJO
2016,Guanajuato,Celaya,12894,826,6.41,MEDIO
2016,Guanajuato,Comonfort,1014,26,2.56,BAJO
2016,Guanajuato,Coroneo,96,6,6.25,MEDIO
2016,Guanajuato,Cortazar,1679,81,4.82,BAJO
2016,Guanajuato,Cuerámaro,518,23,4.44,BAJO
2016,Guanajuato,Doctor Mora,190,9,4.74,BAJO
2016,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,1917,64,3.34,BAJO
2016,Guanajuato,Guanajuato,5881,151,2.57,BAJO
2016,Guanajuato,Huanímaro,178,12,6.74,MEDIO
2016,Guanajuato,Irapuato,14720,1012,6.88,MEDIO
2016,Guanajuato,Jaral del Progreso,450,7,1.56,BAJO
2016,Guanajuato,Jerécuaro,302,6,1.99,BAJO
2016,Guanajuato,León,28411,1078,3.79,BAJO
2016,Guanajuato,Manuel Doblado,388,35,9.02,MEDIO
2016,Guanajuato,Moroleón,911,21,2.31,BAJO
2016,Guanajuato,Ocampo,229,5,2.18,BAJO
2016,Guanajuato,Pueblo Nuevo,214,18,8.41,MEDIO
2016,Guanajuato,Purísima del Rincón,1068,23,2.15,BAJO
2016,Guanajuato,Pénjamo,2386,94,3.94,BAJO
2016,Guanajuato,Romita,763,16,2.10,BAJO
2016,Guanajuato,Salamanca,6432,575,8.94,MEDIO
2016,Guanajuato,Salvatierra,1482,81,5.47,MEDIO
2016,Guanajuato,San Diego de la Unión,294,21,7.14,MEDIO
2016,Guanajuato,San Felipe,969,25,2.58,BAJO
2016,Guanajuato,San Francisco del Rincón,2080,83,3.99,BAJO
2016,Guanajuato,San José Iturbide,880,69,7.84,MEDIO
2016,Guanajuato,San Luis de la Paz,1260,97,7.70,MEDIO
2016,Guanajuato,San Miguel de Allende,3621,107,2.95,BAJO
2016,Guanajuato,Santa Catarina,51,3,5.88,MEDIO
2016,Guanajuato,Santa Cruz de Juventino Rosas,1026,75,7.31,MEDIO
2016,Guanajuato,Santiago Maravatío,73,2,2.74,BAJO
2016,Guanajuato,Silao de la Victoria,3991,142,3.56,BAJO
2016,Guanajuato,Tarandacuao,134,3,2.24,BAJO
2016,Guanajuato,Tarimoro,479,17,3.55,BAJO
2016,Guanajuato,Tierra Blanca,92,2,2.17,BAJO
2016,Guanajuato,Uriangato,738,21,2.85,BAJO
2016,Guanajuato,Valle de Santiago,1983,97,4.89,BAJO
2016,Guanajuato,Victoria,102,4,3.92,BAJO
2016,Guanajuato,Villagrán,1039,67,6.45,MEDIO
2016,Guanajuato,Xichú,33,1,3.03,BAJO
2016,Guanajuato,Yuriria,750,48,6.40,MEDIO
2016,Guerrero,Acapulco de Juárez,17221,2045,11.88,ALTO
2016,Guerrero,Acatepec,33,2,6.06,MEDIO
2016,Guerrero,Ahuacuotzingo,24,0,0.00,BAJO
2016,Guerrero,Ajuchitlán del Progreso,79,4,5.06,MEDIO
2016,Guerrero,Alcozauca de Guerrero,39,0,0.00,BAJO
2016,Guerrero,Alpoyeca,26,2,7.69,MEDIO
2016,Guerrero,Apaxtla,21,1,4.76,BAJO
2016,Guerrero,Arcelia,274,22,8.03,MEDIO
2016,Guerrero,Atenango del Río,17,0,0.00,BAJO
2016,Guerrero,Atlamajalcingo del Monte,13,1,7.69,MEDIO
2016,Guerrero,Atlixtac,27,3,11.11,ALTO
2016,Guerrero,Atoyac de Álvarez,574,44,7.67,MEDIO
2016,Guerrero,Ayutla de los Libres,172,11,6.40,MEDIO
2016,Guerrero,Azoyú,31,1,3.23,BAJO
2016,Guerrero,Benito Juárez,71,1,1.41,BAJO
2016,Guerrero,Buenavista de Cuéllar,24,1,4.17,BAJO
2016,Guerrero,Chilapa de Álvarez,542,46,8.49,MEDIO
2016,Guerrero,Chilpancingo de los Bravo,4559,714,15.66,ALTO
2016,Guerrero,Coahuayutla de José María Izazaga,15,1,6.67,MEDIO
2016,Guerrero,Cochoapa el Grande,32,0,0.00,BAJO
2016,Guerrero,Cocula,34,3,8.82,MEDIO
2016,Guerrero,Copala,66,3,4.55,BAJO
2016,Guerrero,Copalillo,14,2,14.29,ALTO
2016,Guerrero,Copanatoyac,36,1,2.78,BAJO
2016,Guerrero,Coyuca de Benítez,668,42,6.29,MEDIO
2016,Guerrero,Coyuca de Catalán,335,28,8.36,MEDIO
2016,Guerrero,Cuajinicuilapa,98,6,6.12,MEDIO
2016,Guerrero,Cualác,18,4,22.22,ALTO
2016,Guerrero,Cuautepec,25,0,0.00,BAJO
2016,Guerrero,Cuetzala del Progreso,9,0,0.00,BAJO
2016,Guerrero,Cutzamala de Pinzón,56,8,14.29,ALTO
2016,Guerrero,Eduardo Neri,266,34,12.78,ALTO
2016,Guerrero,Florencio Villarreal,126,9,7.14,MEDIO
2016,Guerrero,General Canuto A. Neri,8,0,0.00,BAJO
2016,Guerrero,General Heliodoro Castillo,22,1,4.55,BAJO
2016,Guerrero,Huamuxtitlán,49,7,14.29,ALTO
2016,Guerrero,Huitzuco de los Figueroa,101,9,8.91,MEDIO
